debate_id,speaker,text,check_worthy,spans,error
20240910_trump_harris,DAVIS,"And I'm Linsey Davis. Tonight's meeting could be the most consequential event of their campaigns, with Election Day now less than two months away. For Vice President Kamala Harris, this is her first debate since President Biden withdrew from the race on July 21st. Of course, that decision followed his debate against President Donald Trump in June. Since then, this race has taken on an entirely new dynamic.",False,[],
20240910_trump_harris,MUIR,"And that brings us to the rules of tonight's debate: 90 minutes with two commercial breaks. No topics or questions have been shared with the campaigns. The candidates will have two minutes to answer questions. And this is the clock. That's what they'll be seeing. Two minutes for rebuttals and one minute for follow-ups, clarifications or responses. Their microphones will only be turned on when it's their turn to speak. No prewritten notes allowed. There is no audience here tonight in this hall at the National Constitution Center. This is an intimate setting for two candidates who have never met.",False,[],
20240910_trump_harris,DAVIS,President Trump won the coin toss. He chose to deliver the final closing statement of the evening. Vice President Harris selected the podium to the right.,False,[],
20240910_trump_harris,MUIR,So let's now welcome the candidates to the stage. Vice President Kamala Harris and President Donald Trump.,False,[],
20240910_trump_harris,HARRIS,Kamala Harris. Let's have a good debate.,False,[],
20240910_trump_harris,TRUMP,Nice to see you. Have fun.,False,[],
20240910_trump_harris,HARRIS,Thank you.,False,[],
20240910_trump_harris,TRUMP,Thank you.,False,[],
20240910_trump_harris,MUIR,Welcome to you both. It's wonderful to have you. It's an honor to have you both here tonight.,False,[],
20240910_trump_harris,DAVIS,"Good evening, we are looking forward to a spirited and thoughtful debate.",False,[],
20240910_trump_harris,MUIR,"So let's get started. I want to begin tonight with the issue voters repeatedly say is their number one issue, and that is the economy and the cost of living in this country. Vice President Harris, you and President Trump [sic] were elected four years ago and your opponent on the stage here tonight often asks his supporters, are you better off than you were four years ago? When it comes to the economy, do you believe Americans are better off than they were four years ago?",False,[],
20240910_trump_harris,HARRIS,"So, I was raised as a middle-class kid. And I am actually the only person on this stage who has a plan that is about lifting up the middle class and working people of America. I believe in the ambition, the aspirations, the dreams of the American people. And that is why I imagine and have actually a plan to build what I call an opportunity economy. Because here's the thing. We know that we have a, a shortage of homes and housing, and the cost of housing is too expensive for far too many people. We know that young families need support to raise their children. And I intend on extending a tax cut for those families of $6,000, which is the largest child tax credit that we have given in a long time. So that those young families can afford to buy a crib, buy a car seat, buy clothes for their children. My passion, one of them, is small businesses. I was actually--my mother raised my sister and me but there was a woman who helped raise us. We call her our second mother. She was a small business owner. I love our small businesses. My plan is to give a $50,000 tax deduction to start up small businesses, knowing they are part of the backbone of America's economy. My opponent, on the other hand, his plan is to do what he has done before, which is to provide a tax cut for billionaires and big corporations, which will result in $5 trillion to America's deficit. My opponent has a plan that I call the Trump sales tax, which would be a 20% tax on everyday goods that you rely on to get through the month. Economists have said that that Trump's sales tax would actually result for middle-class families in about $4,000 more a year because of his policies and his ideas about what should be the backs of middle-class people paying for tax cuts for billionaires.",True,"[{""start"": 1316, ""end"": 1369, ""text"": ""which will result in $5 trillion to America's deficit"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""forecast/projection"", ""economic""]}, {""start"": 1427, ""end"": 1469, ""text"": ""which would be a 20% tax on everyday goods"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""forecast/projection"", ""economic""]}, {""start"": 1544, ""end"": 1637, ""text"": ""Trump's sales tax would actually result for middle-class families in about $4,000 more a year"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""comparative/temporal"", ""forecast/projection"", ""economic"", ""political""]}]",
20240910_trump_harris,MUIR,"President Trump, I'll give you two minutes.",False,[],
20240910_trump_harris,TRUMP,"First of all, I have no sales tax. That's an incorrect statement. She knows that. We're doing tariffs on other countries. Other countries are going to finally, after 75 years, pay us back for all that we've done for the world. And the tariff will be substantial in some cases. I took in billions and billions of dollars, as you know, from China. In fact, they never took the tariff off because it was so much money, they can't. It would totally destroy everything that they've set out to do. They're taking in billions of dollars from China and other places. They've left the tariffs on. When I had it, I had tariffs and yet I had no inflation. Uh, look, we've had a terrible economy because inflation has--which is really known as a country buster. It breaks up countries. We have inflation like very few people have ever seen before. Probably the worst in our nation's history. We were at 21%. But that's being generous because many things are 50, 60, 70, and 80% higher than they were just a few years ago. This has been a disaster for people, for the middle class, but for every class. On top of that, we have millions of people pouring into our country from prisons and jails, from mental institutions and insane asylums. And they're coming in and they're taking jobs that are occupied right now by African Americans and Hispanics and also unions. Unions are going to be affected very soon. And you see what's happening. You see what's happening with towns throughout the United States. You look at Springfield, Ohio. You look at Aurora in Colorado. They are taking over the towns. They're taking over buildings. They're going in violently. These are the people that she and Biden let into our country. And they're destroying our country. They're dangerous. They're at the highest level of criminality. And we have to get 'em out. We have to get 'em out fast. I created one of the greatest economies in the history of our country. I'll do it again and even better.",True,"[{""start"": 845, ""end"": 878, ""text"": ""the worst in our nation's history"", ""reason_text"": """", ""reason_choices"": [""ranking"", ""economic""]}, {""start"": 880, ""end"": 894, ""text"": ""We were at 21%"", ""reason_text"": """", ""reason_choices"": [""statistical""]}, {""start"": 930, ""end"": 1008, ""text"": ""many things are 50, 60, 70, and 80% higher than they were just a few years ago"", ""reason_text"": """", ""reason_choices"": [""statistical"", ""comparative/temporal""]}, {""start"": 1106, ""end"": 1225, ""text"": ""we have millions of people pouring into our country from prisons and jails, from mental institutions and insane asylums"", ""reason_text"": """", ""reason_choices"": [""conspiratorial"", ""immigration""]}, {""start"": 1253, ""end"": 1351, ""text"": ""they're taking jobs that are occupied right now by African Americans and Hispanics and also unions"", ""reason_text"": """", ""reason_choices"": [""economic"", ""ethnicity/race"", ""immigration""]}, {""start"": 1763, ""end"": 1806, ""text"": ""They're at the highest level of criminality"", ""reason_text"": """", ""reason_choices"": [""immigration"", ""crime/law""]}]",
20240910_trump_harris,MUIR,We are going to get to immigration and border security during this debate. But I would like to let Vice President Harris respond on the economy here.,False,[],
20240910_trump_harris,HARRIS,"Well, I would love to. Let's talk about what Donald Trump left us. Donald Trump left us the worst unemployment since the Great Depression. Donald Trump left us the worst public health epidemic in a century. Donald Trump left us the worst attack on our democracy since the Civil War. And what we have done is clean up Donald Trump's mess. What we have done and what I intend to do is build on what we know are the aspirations and the hopes of the American people. But I'm going to tell you all, in this debate tonight, you're gonna hear from the same old, tired playbook, a bunch of lies, grievances and name-calling. What you're gonna hear tonight is a detailed and dangerous plan called Project 2025 that the former president intends on implementing if he were elected again. I believe very strongly that the American people want a president who understands the importance of bringing us together knowing we have so much more in common than what separates us. And I pledge to you to be a president for all Americans.",True,"[{""start"": 67, ""end"": 137, ""text"": ""Donald Trump left us the worst unemployment since the Great Depression"", ""reason_text"": """", ""reason_choices"": [""ranking"", ""attribution"", ""economic""]}, {""start"": 139, ""end"": 205, ""text"": ""Donald Trump left us the worst public health epidemic in a century"", ""reason_text"": """", ""reason_choices"": [""ranking"", ""attribution"", ""medical""]}, {""start"": 207, ""end"": 281, ""text"": ""Donald Trump left us the worst attack on our democracy since the Civil War"", ""reason_text"": """", ""reason_choices"": [""ranking"", ""attribution"", ""political""]}, {""start"": 676, ""end"": 775, ""text"": ""plan called Project 2025 that the former president intends on implementing if he were elected again"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""political""]}]",
